open,volume,money,DKX,OSC,MAUDL,CHO,MACHO,AMO1,AMO2
6451.04,7885088700.0,89907667464.0,6352.493468253969,11568.85000000011,6334.712243055557,-231663.5552666802,-231765.6975412811,6878892.14566,6946373.526620001
6463.81,6771848700.0,77595765779.0,6362.439960317462,10745.1,6346.861125000003,-220609.900354014,-230684.4077330963,7319648.143639999,7120809.77232
6480.93,6847165100.0,78494098696.0,6373.113531746032,10994.80000000003,6363.581222222223,-151786.8948651652,-218326.8874245709,7727273.73986,7166155.59586
6476.26,6586009700.0,75444317293.0,6381.845166666668,9584.949999999935,6381.886104166671,-67024.15825185785,-189295.5053297989,8184348.732600001,7200133.97514
6478.51,7170479600.0,83743641999.0,6387.728198412698,4475.099999999929,6399.228534722225,82304.47907811473,-136970.6381817683,8103709.824619999,7228362.48031
6409.74,7369850800.0,86044533819.0,6398.655261904764,13896.94999999992,6413.508590277773,200619.6645923774,-64693.39417787007,8026447.151719999,7452669.64869
6518.74,7504880700.0,87276975360.0,6410.549698412698,11476.85000000001,6424.426493055554,285955.9681765442,21576.52639600009,8220071.343339999,7769859.74349
6495.83,6557491200.0,75634634720.0,6421.921706349208,10883.80000000006,6433.244909722222,385161.753797052,122538.4687545113,8162882.06382,7945077.901839999
6498.99,7319512600.0,83617171253.0,6430.064198412699,7602.200000000084,6440.200812499999,474533.982389467,226925.2816302829,8326339.143019999,8255343.937810001
6479.55,8607674500.0,93119437037.0,6441.968880952381,13044.75000000029,6448.309229166663,536549.448718743,327520.8827920498,8513855.04378,8308782.434200001
6543.47,8392323000.0,94315371654.0,6456.273357142858,14326.15000000005,6459.311749999996,584814.4316780419,411272.5415587046,8679271.80048,8352859.476100001
6561.16,8085924400.0,91780594799.0,6467.61588888889,10096.9500000002,6470.423624999993,611954.3052298616,479828.3149982849,8769344.18926,8494707.7663
6522.89,6710299700.0,76662910799.0,6476.352626984125,8135.350000000017,6480.019666666662,639410.4013990129,538737.3872020296,8789909.710840002,8476395.88733
6512.04,7069709600.0,79712066802.0,6481.162079365079,1556.10000000006,6485.585111111107,618323.2295023719,577597.6331529164,8711807.621820001,8519073.38242
6441.43,6025368800.0,71768415874.0,6481.4505,140.6500000000051,6489.33925694444,601988.5992789674,598840.0693011666,8284787.198559999,8399321.121170001
6457.0,6253990200.0,72251174359.0,6485.464619047617,4609.450000000015,6490.500034722219,562150.2987764674,603106.8776441204,7843503.252660001,8261387.52657
6494.98,7229906800.0,82898303275.0,6486.697039682539,-1541.799999999967,6489.082430555554,518256.81726716,592013.9419089736,7665857.42218,8217600.80572
6442.35,7754984500.0,88683292154.0,6487.54092857143,393.4999999999491,6486.501645833333,466617.0634821391,567791.0682843531,7906265.04928,8348087.380059999
6482.6,7063540600.0,81640501576.0,6486.719325396825,-2392.999999999938,6483.312319444441,401597.0225789247,528155.5051476718,7944833.744759999,8328320.68329
6461.0,6881212600.0,76326265918.0,6485.278968253967,-1875.650000000041,6481.735923611112,329872.2685608089,480080.3449907445,8035990.745639999,8160388.9721
6487.65,7244487800.0,78508137415.0,6486.834714285715,1476.600000000053,6481.385416666665,257553.8313000174,422674.5503275865,8161130.006759999,8002316.629710001
6504.41,8806010200.0,96517280987.0,6484.186007936507,-3338.549999999941,6480.653180555554,206738.5674570231,363439.2617743454,8433509.561,8049683.491590001
6501.64,9062523800.0,96157565168.0,6488.130214285713,4740.750000000116,6481.943381944443,158870.5024985361,303541.5426462411,8582995.02128,8244630.035279999
6539.36,10902949096.000002,117683140548.0,6495.759222222223,8860.750000000098,6485.654944444444,187829.5855889765,257076.9629973812,9303847.80072,8624340.77274
6568.66,10902949096.000002,129072810284.0,6505.685738095238,10963.4500000001,6494.272187499999,203768.3568102483,224105.5187026022,10358778.68804,9197384.71684
6616.7564,10511091200.0,107784604579.0,6518.161563492063,12852.55000000006,6506.218006944447,235260.1746112872,208336.8363776812,10944308.03132,9552719.01904
6616.7564,9546867600.0,102794053203.0,6531.26084126984,12480.90000000011,6521.673270833333,287715.1497514464,213363.7227862529,11069843.47564,9751676.51832
6616.7564,8453531200.0,87728988756.0,6542.27196031746,11017.75000000025,6539.699284722225,347762.3657688485,236867.6891715573,10901271.9474,9742133.484339999
6616.7564,8127855100.0,86902679609.0,6550.538507936509,6968.500000000131,6556.615791666668,418259.8049288283,280099.2395766062,10285662.72862,9794755.26467
6597.17,7875184400.0,90652603587.0,6558.224134920634,7529.150000000027,6570.891000000002,500067.9392909745,332138.9651936051,9517258.59468,9938018.64136
6616.7564,9217780900.0,101984600257.0,6569.233999999999,12010.65000000008,6581.986861111113,598975.2944810223,398006.7881387339,9401258.50824,10172783.26978
6616.7564,9396324000.0,103904384971.0,6579.156912698412,8498.75000000011,6590.917958333335,670000.2600962534,470463.4690528958,9423465.143599998,10246654.30962
6616.7564,9358629900.0,104720238937.0,6587.236476190476,7158.300000000236,6596.95191666667,715740.7422438231,541801.0678016257,9763290.14722,10332281.04731
6616.7564,8893463600.0,100029174595.0,6594.610246031746,9150.350000000071,6601.590012222223,733484.3713920997,606088.0687388337,10025820.04694,10155741.38778
6616.7564,9574136600.0,106722283957.0,6604.041430476191,9855.4000000001,6601.590012222223,720804.2569508217,656512.1440758312,10347213.65434,9932236.12451
6616.7564,10144690600.0,112700270233.0,6604.041430476191,4290.200000000277,6601.590012222223,669532.100499189,684756.1709438688,10561527.05386,9981392.78105
6605.36,8152681300.0,91354956779.0,6604.041430476191,116.9500000003609,6601.590012222223,601196.6880637095,685126.4032076496,10310538.49002,9867001.816809999
6593.59,7781850900.0,87662536456.0,6604.041430476191,3302.250000000276,6601.590012222223,525872.7368079699,661105.149326268,9969384.4404,9866337.29381
6616.7564,8109752500.0,91203225960.0,6604.041430476191,-7339.649999999801,6601.590012222223,431158.8988407995,613674.8420924314,9792865.4677,9909342.75732
6462.26,6682182100.0,75623703982.0,6602.375761904764,-10920.64999999966,6601.590012222223,342292.4630361111,548476.1906997673,9170893.8682,9759053.76127
6496.16,5200919800.0,61621652399.0,6593.285166666666,-10372.19999999979,6598.712666666667,222781.2071366343,465472.349064068,8149321.51152,9355424.28269
6493.0,5940641400.0,67819689395.0,6587.15973015873,-4181.449999999677,6587.450215277781,149640.7679876788,378823.7936454833,7678616.163839999,8994577.326930001
6561.72,5698976300.0,67589603421.0,6581.654611111111,-7192.749999999614,6576.822187500003,94093.15644536447,294306.538375759,7277157.50314,8623270.97177
6519.39,5921829100.0,71500666286.0,6573.891857142856,-8193.899999999667,6566.119180555558,-21426.61356064584,203089.9799809898,6883106.309660001,8337985.888679999
6512.96,9473677800.0,107463242985.0,6549.28684920635,-32848.24999999974,6549.333833333334,-214460.0681857588,95486.8188098985,7519897.089720001,8345395.47896
6235.56,6520672800.0,75946019132.0,6518.574412698412,-28126.84999999965,6528.541583333335,-328202.7751362461,-16262.38755216127,7806384.42438,7977852.967949999
6269.08,6897758400.0,81065251163.0,6488.89461111111,-29971.39999999981,6502.671722222224,-443814.6999476592,-127361.7053995446,8071295.659739999,7874955.91179
6216.14,6473297300.0,75209830320.0,6462.186000000001,-24101.04999999967,6472.805111111108,-558174.1002636063,-245330.8501080928,8223700.197720001,7750428.850430002
6279.28,6220417600.0,71330845123.0,6441.223880952381,-18869.9999999998,6441.087451388889,-610358.4407675965,-362739.4496435852,8220303.77446,7551705.04206
6319.86,6257915800.0,70180562733.0,6422.760388888888,-17194.94999999988,6410.263916666667,-630283.3341486473,-469122.8180278711,7474650.169419999,7497273.629569998
6314.61,6092065700.0,65544588691.0,6404.447134920634,-17400.89999999964,6387.149534722223,-630283.3341486473,-547453.5322621666,7266621.5606,7536502.992489999
6311.06,6363287000.0,70594550290.0,6390.901436507936,-11286.09999999971,6371.289319444443,-630283.3341486473,-598014.1230756808,7057207.54314,7564251.60144
6341.2,5961720700.0,64478216465.0,6378.979547619048,-10461.79999999968,6363.624555555555,-630283.3341486473,-598014.1230756808,6842575.26604,7533137.73188
6339.35,5718248200.0,64218562488.0,6364.73873015873,-14586.69999999984,6357.456715277777,-630283.3341486473,-598014.1230756808,6700329.61334,7460316.693899999
6260.34,5444435800.0,60864353719.0,6349.88434920635,-11431.44999999986,6352.247930555556,-617046.4080013708,-598014.1230756808,6514005.43306,6994327.80124
6291.65,4927552400.0,56430287095.0,6338.510714285713,-10360.79999999974,6345.128104166667,-483495.0639565096,-598014.1230756808,6331719.40114,6799170.480869999
6288.73,4926065240.0,54961473637.0,6326.791253968253,-10646.09999999993,6337.747020833333,-336170.7079853771,-598014.1230756808,6019057.868079999,6538132.705610001
6261.87,4926065240.0,51113318088.0,6315.662579365079,-10549.79999999987,6328.309506944445,-204169.9921526233,-541965.3908925875,5751759.90054,6297167.58329
6255.62,4926065240.0,54554271036.0,6306.119126984127,-8161.099999999715,6318.15903472222,-119216.4007807044,-429157.080284427,5558474.0715,6129401.84242
6273.82,4926065240.0,57302999275.0,6301.753944444445,-1621.799999999803,6310.884909722222,-32450.1576990094,-298758.1217626,5487246.982619999,6000626.20784
6321.75,6673942300.0,78531887327.0,6304.598952380952,6250.300000000152,6308.200736111114,66883.00073942699,-184769.8869724657,5929278.987259999,6130499.1942
6391.58,6144520300.0,72267790981.0,6311.083531746031,7505.0000000002,6309.840833333333,165652.258927604,-76578.66649177935,6275405.33414,6147231.601109999
6398.86,6490247300.0,73723002444.0,6316.470825396827,5518.050000000221,6314.315715277775,242621.6361393352,19886.72419567101,6727599.021260001,6239679.460899999
6365.39,6397903100.0,74310358181.0,6324.887920634919,10390.55000000026,6322.913361111111,358523.4649558858,113668.9670470901,7122720.76416,6340597.41783
6412.76,6821068400.0,76722142933.0,6333.082841269843,7517.30000000025,6334.029805555551,325231.9364443657,187743.6899179351,7511103.63732,6499175.30997
6381.7,6284335900.0,68331890909.0,6336.350126984124,1051.400000000285,6343.790208333335,300449.3935936904,243226.9484667174,7307103.708959999,6618191.348110001
6325.62,5343363400.0,57259476375.0,6333.703309523808,-5026.349999999729,6347.551104166662,257003.5068606709,274913.6994869252,7006937.41684,6641171.37549
6272.79,5361148400.0,58444907279.0,6323.97115873016,-12416.64999999975,6343.805666666668,216152.1521525151,283330.3483577436,6701375.51354,6714487.267400001
6184.13,7895834800.0,82148409479.0,6299.068031746033,-27322.24999999999,6329.617444444447,182036.2117597192,273232.7776278076,6858136.5395,6990428.65183
6006.08,5054089800.0,54018905762.0,6274.666111111113,-21045.9499999999,6306.785097222221,159475.504889679,240058.1176167736,6404071.79608,6957587.7167
6067.17,4926065240.0,48404585975.0,6253.230785714283,-21233.69999999977,6276.914458333332,95120.20974484435,201706.1631668528,6005525.697400001,6656314.70318
6054.73,4926065240.0,47294105790.54,6231.197238095237,-22205.04999999976,6243.97378472222,36412.0625945084,157699.9413336561,5777418.17748,6392177.79716
6037.56,4926065240.0,49013086160.0,6214.989793650794,-13274.09999999982,6212.437583333332,9102.561161799124,116383.1170505107,5588781.755100001,6145078.63432
6130.44,5038973600.0,52727412759.0,6206.031952380952,-7707.949999999801,6186.934444444443,-55185.0137341721,71160.2560693965,5000361.8207,5929249.1801
6167.84,5012780300.0,49571128604.0,6198.003674603175,-7751.49999999976,6171.535562499998,-81927.00426881807,27166.38673130663,4911406.27754,5657739.03681
6156.78,4926065240.0,47294105790.54,6191.526547619049,-5774.049999999716,6163.738756944444,-73870.80630579544,-11724.66513460529,4828114.6757924,5411821.97782
6183.16,4926065240.0,47294105790.54,6189.043007936508,-1127.39999999967,6163.644173611111,-35065.84552282735,-33422.34101255052,4828114.6757924,5258676.083940001
6227.46,4926065240.0,47294105790.54,6186.925873015874,-2561.799999999675,6168.648430555554,30629.35880305781,-34386.12497779277,4828114.6757924,5053518.909899999
6206.54,4926065240.0,50034776941.0,6187.589515873015,2676.100000000406,6177.974833333333,106118.5723749629,-18216.78977559925,4828114.6757924,4846056.2856774395
6254.2,5092823200.0,53950802890.0,6189.662658730158,2668.250000000444,6187.722999999999,142048.0128732595,14655.38132564036,4828114.6757924,4846056.2856774395
6248.47,5388511900.0,57742142041.0,6194.137269841271,6750.600000000213,6199.133680555555,219026.0103022728,64814.21708748856,4832035.974680001,4846056.2856774395
6288.88,7272232900.0,74903715864.0,6203.339849206349,11049.10000000036,6212.633243055559,315339.1128811707,129682.5369519827,5491212.55222,5115573.27131
6329.68,8937713900.0,87202785397.0,6214.319857142859,11814.65000000026,6227.253805555555,377127.7897001219,198381.4761558079,6476684.46266,5497470.263680001
6341.73,8376505400.0,84625077163.0,6227.983396825397,15297.50000000013,6243.358861111114,455474.3881799713,269188.9810519593,7168490.4671,5816446.90772
6366.94,7606862900.0,75879186213.0,6243.037134920633,15916.70000000013,6259.122875,533688.2554960628,340450.5949054763,7607058.13356,6079527.48381
6367.64,8407660700.0,84745249693.0,6254.338888888889,9699.00000000016,6273.417368055555,568664.6946833362,411553.3752071559,8147120.286599999,6489578.13064
6308.32,7507458100.0,75785517261.0,6266.914341269842,14030.55000000022,6285.726833333334,591545.9155490866,473640.0260816252,8164756.314539999,6827984.43338
6356.09,7907995200.0,80705736069.0,6277.840007936507,8250.050000000192,6294.546701388888,584352.7113192966,518475.6258213127,8034815.32798,7255749.89532
6307.23,7412663600.0,80325702731.0,6290.429460317459,14270.95000000018,6302.739812499999,578405.4379954375,552021.9005371988,7948827.839339999,7558659.153220001
6390.51,7889690100.0,86222033428.0,6307.909238095238,17447.10000000005,6311.218618055557,605585.6265276936,577040.440261819,8155684.78364,7881371.458600001
6432.75,8752564100.0,95597767122.0,6327.875579365079,19397.90000000021,6322.546090277781,613812.700790484,590394.5144775558,8372735.13222,8259927.70941
6470.62,8936667800.0,99277240144.0,6346.233436507937,17222.3500000001,6337.232722222223,603228.1732475818,596155.0942382629,8842569.58988,8503662.95221
6466.18,7625812700.0,85426215440.0,6362.925555555555,15669.50000000033,6354.387840277778,613820.2375261425,599867.4812344393,8936979.1773,8485897.25264
6476.38,7224501000.0,81011815135.0,6375.521587301586,9217.1000000003,6372.466986111112,591178.7298023945,601005.1509816231,8950701.425379999,8449764.63236
6425.0,6303112600.0,71170206500.0,6386.431595238094,10460.55000000015,6388.86775,562146.2931796976,598295.2935123323,8649664.88682,8402674.83523
6446.44,7247967100.0,83177653149.0,6398.037063492062,10687.20000000021,6403.327819444446,576162.7456911481,593391.4800395749,8401262.60736,8386998.86979
6476.11,7206417200.0,84092921492.0,6407.254396825398,6331.59999999998,6413.076305555557,555190.2710075893,583621.0750757587,8097576.23432,8470072.912099998
6417.39,6525325300.0,78891589125.0,6414.027047619048,6923.85000000013,6420.093250000002,578014.5231442088,579418.8000585298,7966883.70802,8451931.442659998
6457.59,6727767200.0,83853156141.0,6425.52438888889,12081.49999999996,6426.359236111114,582362.4742218135,574175.839507809,8023710.528140001,8487205.976759998
6517.85,6853491500.0,82330583705.0,6437.542119047618,11332.20000000001,6434.998555555554,569718.5596695365,570599.1444856644,8246918.07224,8448291.47953
6519.97,6306736900.0,75049470141.0,6446.836579365078,7694.750000000113,6444.290972222221,541486.7232264592,567155.8828267918,8084354.41208,8242808.50972
6484.58,6423898200.0,73949329067.0,6450.472412698413,1382.749999999942,6451.545173611107,497839.5857056705,554102.0228292126,7881482.563580001,7989529.39895
6436.76,5635992900.0,69999414897.0,6452.829436507936,1682.700000000114,6457.2568125,436678.1533108242,534350.0032130852,7703639.079019999,7835261.39352
6444.56,6491243000.0,81201111069.0,6458.029642857142,6989.450000000033,6462.726118055553,439337.4259124117,511237.1536744524,7650598.177580001,7837154.352860001
6508.37,6027199500.0,74548113277.0,6464.384373015871,4954.500000000007,6466.569104166666,429176.4945846624,485706.1570682615,7494948.76902,7870933.420630001
6486.3,5575008500.0,69104007281.0,6468.507325396827,3340.700000000106,6468.531479166665,397004.3965094015,456920.4632082392,7376039.511820001,7730196.961950001
6499.83,6865461900.0,84809251031.0,6476.364738095239,8148.700000000099,6471.305347222221,416426.4572508438,436077.0855456371,7593237.951100001,7737360.257340001
6543.56,7306370600.0,89911150469.0,6480.648277777777,1259.250000000065,6475.686819444443,375049.701838295,415612.1049010726,7991472.662540001,7847555.87078
6484.54,6164478300.0,76363964979.0,6482.626119047621,2201.850000000104,6481.289368055554,336933.6364556318,398988.0187585407,7894729.740739999,7772663.95916
6494.77,5899504200.0,75784024757.0,6486.005658730161,3555.300000000079,6486.130194444446,303771.0185599425,376393.6175331283,7919447.97034,7707198.36968
6486.3,7227336600.0,88332148328.0,6487.713365079366,1811.499999999978,6490.451666666665,296631.2875528671,354302.7496944985,8304010.79128,7840025.151550001
6502.13,7691114700.0,95665083643.0,6490.059555555556,2860.500000000138,6494.211069444441,328630.8930655564,342907.1657871896,8521127.44352,8057182.697309999
6509.23,8354782200.0,99764242487.0,6495.263555555557,5950.300000000152,6497.287416666662,384726.5700456467,337623.8512529911,8718189.28388,8354830.973210001
6545.45,7748273700.0,91609824450.0,6499.221103174603,2433.400000000165,6500.31592361111,369099.207691194,336632.1022284722,9023106.473299999,8458918.10702
6509.04,6126211400.0,74546542337.0,6500.383063492065,460.8000000001084,6502.886416666664,366515.6049717329,341562.4303144903,8998356.8249,8458902.397620002
6504.25,8561404800.0,94145712453.0,6500.302412698413,-1418.699999999808,6504.436249999996,357573.0247554746,350529.4313470772,9114628.1074,8709319.44934
6467.06,9651272400.0,102559153021.0,6492.06234920635,-11604.24999999987,6501.670868055552,279147.5325202588,347615.4721749775,9252509.49496,8886818.469239999
6374.56,7208277200.0,81869918412.0,6482.314515873017,-8757.29999999985,6495.587326388889,262240.564036747,336550.4173368427,8894623.013460001,8806406.14867
6450.9,9701497800.0,110261623595.0,6484.65226984127,4961.450000000241,6489.237555555555,271631.2655151184,317701.1999150875,9267658.99636,9145382.73483
6554.75,9747113500.0,106538080097.0,6491.296626984126,6747.150000000238,6485.610076388891,280641.0755275753,302958.177887818,9907489.751559999,9452923.28823
6554.26,10059667100.0,115145780026.0,6499.194198412699,8246.950000000106,6485.969499999999,280800.7421621569,288672.3674195538,10327491.10302,9721059.605209999
6575.46,10252932300.0,117949775725.0,6506.34076190476,6392.150000000129,6489.853506944443,239517.922676391,268996.5170730417,10635303.5571,9943906.52603
6566.84,10902949096.000002,131981653911.20003,6515.987452380951,11748.90000000014,6501.227250000001,217198.0719142188,258671.6069720332,11961917.60064,10428270.30705
6616.7564,10902949096.000002,125634063396.0,6524.145412698413,6137.00000000008,6516.271166666669,219424.461165484,251535.5898268234,12269366.39666,10768512.69651
6569.24,8771144000.0,95722060561.0,6532.670190476193,9447.900000000118,6531.96154861111,235024.4035120043,245434.4461596395,12053046.00594,10980267.87875
6616.7564,9751115100.0,107518934105.0,6536.302507936507,483.4000000000742,6542.793374999995,232477.4624456782,237407.1773126563,11900509.08752,11114000.09527
6500.95,8753220700.0,99323748147.0,6531.349547619046,-6238.89999999974,6547.42354861111,303590.8756101262,241205.5328873182,11527988.53596,11081646.04653
6452.92,8018564100.0,91417770877.0,6523.426658730158,-9752.699999999822,6545.035902777777,312921.359206982,253439.4389757471,10392331.54172,11177124.57118
6390.33,8700044700.0,95577254209.0,6507.985714285715,-15770.24999999994,6533.62124305555,271630.1696937075,262511.4552723297,9791195.357980002,11030280.87732
6349.41,7917415700.0,92055492681.0,6492.564468253968,-15217.34999999981,6516.561347222218,232162.2915861642,264634.4270091111,9717864.00038,10885455.00316
6345.77,6087110100.0,72187532636.0,6475.091246031746,-18927.94999999987,6492.508895833329,170457.1713694069,253873.2216520111,9011235.971,10455872.52926
6282.33,7077136800.0,78586553277.0,6445.91023015873,-33280.49999999985,6461.83527083333,95322.11190902954,231013.9965625704,8596492.0736,10062240.30478
6139.48,6465772900.0,73714024619.0,6415.944563492064,-29153.75000000004,6426.079722222214,-62741.60334593127,169958.5834032275,8242417.148440002,9317374.34508
6159.89,6974602900.0,81432873560.0,6389.023166666666,-25861.59999999991,6389.338416666661,-191744.1071453963,85847.67234449608,7959529.53546,8875362.44672
6157.52,8935778900.0,101691925177.0,6362.854571428574,-22739.64999999989,6355.090124999992,-303126.8158331295,-9945.158576642783,8152258.18538,8935061.09288
6174.14,6676916700.0,76705995604.0,6341.820087301589,-19440.24999999992,6323.915124999993,-343597.2415582148,-105905.0807673721,8242627.44474,8626931.707870001
6205.1,7028900300.0,83553106435.0,6322.550968253967,-18217.09999999994,6297.704326388884,-399118.2793391603,-200834.3225521336,8341958.5079,8469225.290749999
6205.68,7247544700.0,85574278198.0,6302.988206349207,-19059.24999999997,6278.688291666657,-401694.0442320664,-283670.34857565,8579163.579480002,8410790.363960002
6180.03,7741351300.0,89915586361.0,6283.721904761904,-19357.94999999989,6265.200597222217,-391815.6017026185,-338516.0149684306,8748817.8355,8354173.68548
6155.2,7155199600.0,81292488330.0,6259.147063492064,-25671.09999999984,6252.60045833333,-409269.8991178717,-374770.3136305097,8340829.09856,8246543.641969999
6076.46,6718255500.0,76311198234.0,6226.832841269842,-34069.1499999999,6235.287805555551,-420418.5200172482,-394318.9309945304,8332933.151159999,8287780.297950001
5953.84,5472699300.0,62722952719.0,6194.744888888888,-27650.44999999991,6214.213972222217,-335716.9698180948,-393005.5523711766,7916330.07684,8129144.292370001
6010.73,6264566000.0,71467192554.0,6160.570682539682,-36549.79999999987,6185.155499999998,-237443.1958114553,-366059.7051165588,7634188.36396,8106675.97172
5856.41,7305431400.0,77588395749.0,6121.151507936508,-34350.59999999985,6150.369895833329,-114770.2033144637,-318239.0649636257,7387644.551720001,8068231.19361
5859.34,5668562800.0,62606811862.0,6086.907349206347,-31476.99999999995,6110.686388888884,-66495.82571372257,-264019.1022988094,7013931.02236,7677380.060460001
5880.7,4972593300.0,58911836309.0,6059.258071428571,-25330.74999999999,6072.442798611107,-76013.50330876968,-208476.3696639594,6665943.78386,7499438.46751
5882.33,7342661600.0,84036099309.0,6041.016444444444,-10999.39999999988,6042.099138888887,-53091.42758796661,-147255.1875924121,7092206.71566,7504268.39625
6006.47,7314690900.0,84588690909.0,6031.511222222221,-7754.599999999937,6019.35728472222,-49767.05352973193,-99596.86821101804,7354636.68276,7494412.523359999
5983.35,6006212500.0,70971740790.0,6019.598746031746,-11017.84999999991,6005.136819444445,-29861.67674170536,-64999.94836605986,7222303.583579999,7304974.06765
5973.77,5506815200.0,64668962901.0,6008.663500000001,-9285.899999999947,5996.728124999998,42719.0670797169,-38751.73663369651,7263546.604359999,7138738.81336
5962.29,6089413900.0,66101128000.0,5994.484563492065,-15843.39999999984,5992.008875,139516.7692103786,-4416.304146346316,7407332.43818,7036638.111020001
5879.56,6491864700.0,70779450169.0,5970.739722222221,-26368.29999999991,5983.688812499998,118566.103620803,28013.63034191569,7142199.45538,7117203.085519999
5740.44,5813084700.0,62845340538.0,5945.595452380951,-21125.24999999987,5969.674833333332,207011.9103372929,71364.18666279207,6707332.44796,7030984.56536
5788.56,7068395700.0,75351887954.0,5927.931515873015,-14342.24999999988,5951.381340277773,238283.9934279185,119372.6944890674,6794935.391240001,7008619.48741
5843.52,5925619900.0,65692499036.0,5913.494182539683,-13952.39999999976,5931.685472222217,299560.3966316954,174276.3733846343,6815406.113940001,7039476.35915
5887.94,5847776900.0,66221305694.0,5901.449301587301,-13296.59999999994,5911.578430555551,353646.8395181794,226097.6687910448,6817809.667820001,7112571.053
5810.42,6027890500.0,65490263888.0,5881.014714285716,-22176.04999999994,5889.921395833328,281250.1337802901,249719.8962193632,6712025.9422,6927112.698789999
5696.83,5886884700.0,61562500697.0,5862.575563492065,-13799.24999999985,5872.025166666667,236291.7336915704,269340.8345644908,6686369.14538,6696850.796670001
5778.19,5433329200.0,59775835963.0,5852.614793650792,-7668.69999999999,5857.759520833334,207044.1496894158,269346.207789845,6374848.10556,6584891.748400001
5808.97,4926065240.0,53237820722.0,5846.499904761905,-3855.899999999838,5846.628791666663,158396.5062051025,256031.6265860424,6125754.53928,6470580.32661
5838.88,7466605900.0,81742004615.0,5849.565769841271,7596.700000000146,5840.358861111112,159822.3111270635,232741.9456686038,6436168.5177,6626989.092760001
5947.98,6650654700.0,74753009505.0,5857.465888888888,8257.800000000043,5840.141819444441,252881.0472052521,215947.6469497822,6621423.43004,6666724.686120001
5952.41,6210987400.0,69574732886.0,5865.763015873016,8869.650000000092,5848.957888888884,251416.4508077956,210975.3664543679,6781668.073820001,6734018.6096
5943.64,6035967500.0,70214585117.0,5869.253619047619,2077.550000000065,5861.12059722222,221882.4861851733,208573.8252033003,6990443.056899999,6682645.58123
5895.47,6042416900.0,70753185224.0,5876.256079365079,9216.150000000107,5877.395965277775,232050.2363016765,212741.5063053442,7340750.346940001,6733252.443109999
5976.01,6092696300.0,71476434180.0,5884.459928571428,7488.550000000123,5893.680097222219,278802.3474541417,232809.1465135169,7135438.938239999,6785803.727969999
5959.47,6499111000.0,73277153514.0,5895.383698412697,12930.35000000009,5909.576784722222,448277.5460035178,280885.0189929261,7105921.81842,6863672.62423
6016.97,5691259600.0,66287703874.0,5907.830833333333,12186.60000000018,5922.505131944442,560151.795678314,332096.8104051027,7040181.238179999,6910924.656
6010.94,5923158500.0,67315215224.0,5922.30653968254,16222.05000000004,5934.864576388889,662077.0311899432,400540.2404687943,6982193.84032,6986318.44861
6061.11,6612240800.0,77790508880.0,5939.399365079365,16711.44999999997,5949.432479166665,743896.7715531732,487542.621363461,7122940.313440001,7231845.33019
6074.61,5673042900.0,66856678681.0,5956.306595238096,16893.54999999987,5964.458979166662,738891.7247301408,572016.2027682051,7030545.20346,7082992.07085
6074.37,6922564100.0,82350322636.0,5967.319436507935,7171.249999999964,5978.153756944442,667456.9025693329,636791.9619540708,7212008.585899999,7158965.202160001
5978.24,6350512400.0,73951244991.0,5974.10023015873,7912.950000000092,5988.179451388886,628956.5689987275,666905.1324532711,7365279.40824,7202730.323210001
6013.48,6984617800.0,86328092268.0,5988.830309523811,16741.75000000014,5998.741583333332,670788.6908978517,685344.6149898624,7745536.94912,7363865.39472
6109.37,6231684900.0,75563273773.0,6005.333166666665,15513.55000000003,6008.770402777775,666839.3284610158,686138.3312017071,7700992.246980001,7411966.28021
6102.23,6047948200.0,71450336215.0,6019.110214285713,11506.99999999988,6018.475979166665,647655.3749164778,670098.0984289245,7792865.39766,7411705.30056
6089.92,5803528900.0,70846315032.0,6032.562404761905,12550.04999999983,6027.797256944446,573164.36301464,642476.871476341,7562785.24558,7387396.91574
6101.36,5352122300.0,66361720180.0,6045.752301587301,12838.84999999991,6040.345409722224,539160.10817541,621094.0724106873,7410994.74936,7388137.0788
6142.17,6382532200.0,74248241220.0,6061.382809523811,14954.8499999999,6056.159062500002,499356.2822101377,599494.0246125886,7169397.728399999,7457467.338759999
6169.03,6311419600.0,76708822695.0,6073.749039682539,10373.2,6071.307500000002,474471.8294119923,566774.5476982797,7192308.706840001,7446650.47691
6135.71,6862163800.0,83041215553.0,6087.070357142858,13889.50000000004,6085.915118055556,486634.0099419155,536740.327945096,7424126.2936,7608495.84563
6187.43,8287181400.0,97626267780.0,6100.950420634921,13445.15000000001,6100.776583333333,572470.9910790776,524209.5973055281,7959725.348560001,7761255.297069999
6182.45,7932830700.0,93885482338.0,6115.532515873016,14597.4500000003,6116.542999999999,638230.938874762,535054.0266155497,8510200.59172,7960597.670539999
6221.53,9037099900.0,104581745916.0,6128.313492063492,11133.95000000019,6131.059875,631746.584834381,550485.1060587106,9116870.68564,8143134.20702
6194.62,7698233000.0,90795353530.0,6134.539095238098,2632.300000000214,6141.727118055551,618280.7438048772,570305.8496578332,9398601.30234,8295455.00459
6124.96,7557950100.0,89554635963.0,6136.587452380952,2199.50000000008,6149.471631944441,628849.6489584362,596035.4862489081,9528869.71054,8476498.00207
6134.75,7913600900.0,96251741979.0,6140.653928571428,3249.700000000303,6153.75103472222,650654.6435103072,623372.2585103071,9501379.19452,8730552.271540001
