Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-29 00:00:00-05:00,PAYX,119.12999725341797,119.55000305175781,118.33000183105469,119.11000061035156,1241800,0.0,0.0
2023-12-29 00:00:00-05:00,PYPL,63.0,63.15999984741211,61.150001525878906,61.40999984741211,16779000,0.0,0.0
2023-12-29 00:00:00-05:00,PDD,145.1999969482422,147.14999389648438,144.60000610351562,146.30999755859375,3685600,0.0,0.0
2023-12-29 00:00:00-05:00,PEP,169.33999633789062,170.07000732421875,169.1699981689453,169.83999633789062,3291500,0.0,0.0
2023-12-29 00:00:00-05:00,QCOM,145.41000366210938,145.6199951171875,143.7899932861328,144.6300048828125,4838400,0.0,0.0
2023-12-29 00:00:00-05:00,REGN,877.9099731445312,883.3400268554688,875.6199951171875,878.2899780273438,534300,0.0,0.0
2023-12-29 00:00:00-05:00,ROP,546.4199829101562,548.8499755859375,543.780029296875,545.1699829101562,398900,0.0,0.0
2023-12-29 00:00:00-05:00,ROST,138.0,139.22000122070312,138.0,138.38999938964844,2011600,0.0,0.0
2023-12-29 00:00:00-05:00,SIRI,5.519999980926514,5.519999980926514,5.420000076293945,5.46999979019165,8542800,0.0,0.0
2023-12-29 00:00:00-05:00,SPLK,152.0399932861328,152.52999877929688,152.0399932861328,152.35000610351562,1138500,0.0,0.0
2023-12-29 00:00:00-05:00,SBUX,95.87999725341797,96.3499984741211,95.3499984741211,96.01000213623047,6134000,0.0,0.0
2023-12-29 00:00:00-05:00,SNPS,516.6199951171875,518.3900146484375,510.739990234375,514.9099731445312,769200,0.0,0.0
2023-12-29 00:00:00-05:00,TTWO,161.5,162.9199981689453,160.72000122070312,160.9499969482422,916600,0.0,0.0
2023-12-29 00:00:00-05:00,TMUS,158.85000610351562,160.8800048828125,158.3699951171875,160.3300018310547,3867900,0.0,0.0
2023-12-29 00:00:00-05:00,TSLA,255.10000610351562,255.19000244140625,247.42999267578125,248.47999572753906,100615300,0.0,0.0
2023-12-29 00:00:00-05:00,TXN,171.5399932861328,171.6999969482422,169.9199981689453,170.4600067138672,2920600,0.0,0.0
2023-12-29 00:00:00-05:00,TTD,73.30000305175781,73.48100280761719,71.63999938964844,71.95999908447266,3764400,0.0,0.0
2023-12-29 00:00:00-05:00,VRSK,237.4499969482422,239.1999969482422,237.22000122070312,238.86000061035156,520700,0.0,0.0
2023-12-29 00:00:00-05:00,VRTX,409.0,409.6199951171875,406.07000732421875,406.8900146484375,727400,0.0,0.0
2023-12-29 00:00:00-05:00,WBA,26.440000534057617,26.6299991607666,25.75,26.110000610351562,10853300,0.0,0.0
2023-12-29 00:00:00-05:00,WBD,11.550000190734863,11.65999984741211,11.329999923706055,11.380000114440918,20262200,0.0,0.0
2023-12-29 00:00:00-05:00,WDAY,275.42999267578125,277.6300048828125,274.04998779296875,276.05999755859375,975400,0.0,0.0
2023-12-29 00:00:00-05:00,XEL,61.689998626708984,61.95000076293945,61.41999816894531,61.90999984741211,2813300,0.0,0.0
2023-12-29 00:00:00-05:00,ZS,224.02999877929688,225.91000366210938,220.8699951171875,221.55999755859375,804800,0.0,0.0
