,交易市场,股票名称,股票代码,当前价,涨跌额,涨跌幅%,年初至今,成交量,成交额(元),换手率,市盈率,股息率%,市值(元)
1550,CN,麦格米特,SZ002851,22.61,0.54,2.45,-12.77,4477826.0,100173890.63,1.08,17.402,0.221,11328591930.0
1551,CN,科达利,SZ002850,78.1,-0.81,-1.03,-34.12,1088024.0,85127185.44,0.69,19.101,0.334,21062087818.0
1552,CN,威星智能,SZ002849,17.5,0.37,2.16,33.2,4686340.0,80998890.8,2.49,58.799,0.166,3861095280.0
1553,CN,高斯贝尔,SZ002848,11.07,0.15,1.37,19.29,4178300.0,46104618.48,2.58,,,1850350500.0
1554,CN,盐津铺子,SZ002847,66.09,0.5,0.76,-7.37,1280199.0,83953378.19,0.74,27.066,1.489,12957637454.0
1555,CN,英联股份,SZ002846,10.05,0.1,1.01,5.68,3310360.0,33178870.8,1.37,,,4220936042.0
1556,CN,同兴达,SZ002845,17.18,0.62,3.74,26.05,8984184.0,152770275.88,4.02,,0.664,5627338292.0
1557,CN,泰嘉股份,SZ002843,24.72,-0.2,-0.8,21.89,2217950.0,54551590.5,1.05,45.377,0.506,6219836676.0
1558,CN,翔鹭钨业,SZ002842,8.28,0.05,0.61,6.15,1790800.0,14805105.0,0.83,,1.22,2287275654.0
1559,CN,视源股份,SZ002841,43.1,0.35,0.82,-25.77,1369402.0,58762618.9,0.28,19.61,2.436,30223402840.0
1560,CN,华统股份,SZ002840,21.02,1.14,5.73,24.68,14307685.0,294924464.12,3.09,,0.128,12907087736.0
1561,CN,张家港行,SZ002839,3.83,0.03,0.79,-13.02,19779524.0,75030322.64,0.96,4.587,5.222,8309760362.0
1562,CN,道恩股份,SZ002838,12.21,-0.02,-0.16,-30.66,2197893.0,26747555.44,0.57,43.285,0.573,5469905263.0
1563,CN,英维克,SZ002837,26.57,0.57,2.19,4.25,6438569.0,170373040.4,1.33,40.345,0.549,15075300921.0
1564,CN,新宏泽,SZ002836,8.57,0.12,1.42,13.3,2069924.0,17578835.12,0.9,950.821,3.886,1974528000.0
1565,CN,同为股份,SZ002835,16.83,0.4,2.43,62.47,3830197.0,64018832.75,3.01,27.013,0.891,3694082859.0
1566,CN,弘亚数控,SZ002833,17.18,0.45,2.69,47.27,2912193.0,49456245.09,1.14,13.298,5.821,7288274922.0
1567,CN,比音勒芬,SZ002832,31.12,-0.52,-1.64,22.66,4024200.0,124946998.0,1.03,19.472,0.964,17760404454.0
1568,CN,裕同科技,SZ002831,26.07,0.5,1.96,-18.96,2398272.0,62188660.0,0.46,16.681,2.509,24258488327.0
1569,CN,名雕股份,SZ002830,14.49,0.02,0.14,26.56,1162900.0,16864826.0,1.74,92.621,0.828,1932096600.0
1570,CN,星网宇达,SZ002829,25.63,0.11,0.43,-9.82,1761113.0,45070227.99,1.23,23.925,1.163,5326154768.0
1571,CN,贝肯能源,SZ002828,10.36,0.24,2.37,18.26,5484450.0,56495519.76,2.84,,0.579,2082231536.0
1572,CN,高争民爆,SZ002827,15.99,0.4,2.57,72.43,5744550.0,91211750.5,2.08,45.809,0.938,4413240000.0
1573,CN,易明医药,SZ002826,11.64,0.12,1.04,15.3,2043600.0,23627582.0,1.16,47.448,0.859,2219489010.0
1574,CN,纳尔股份,SZ002825,8.09,-0.1,-1.22,-2.68,7565655.0,61234375.48,2.93,123.302,2.645,2768468181.0
1575,CN,和胜股份,SZ002824,19.52,0.23,1.19,-6.5,2046333.0,39525945.76,1.08,32.535,1.148,5464483241.0
1576,CN,凯中精密,SZ002823,12.06,0.12,1.01,32.28,2360912.0,28260787.06,1.39,96.198,0.29,3462613509.0
1577,CN,中装建设,SZ002822,4.31,0.07,1.65,0.94,7978500.0,34181401.0,1.21,,0.464,3075740395.0
